0,0
1,0
4,0
9,0.05817178
10,3.13709E-08
11,0.1080333
12,0
13,0.005540198
14,0.002770114
20,3.13709E-08
22,0.1301939
23,0.1191136
24,0.265928
25,0.002770114
26,0.8421053
27,0.2576178
28,1.00554
29,0.3130194
30,0.4265928
31,0.0387812
32,0.2271468
33,0.1191136
34,3.13709E-08
