0.00E+00,0.00E+00
1,0.00E+00
2,0.00E+00
9,6.09E-02
10,0.00E+00
11,0.1052632
13,0.00E+00
14,2.77E-03
17,8.31E-02
18,3.32E-02
19,9.42E-02
20,3.32E-02
21,4.99E-02
22,0.1301939
23,0.2105263
24,0.2631579
25,7.20E-02
26,0.8421053
27,1.39E-02
28,1
29,0.1883657
30,5.26E-02
31,0.3213297
32,0.2299169
33,1.00277
34,0.5235457
