0,0.2862949
1,0.1256539
2,0.2794103
3,0.08434618
4,0.481359
5,0.2931795
6,0.5433205
7,0.5662693
8,0.4744744
9,0.4239872
10,0.7223206
11,0.4171026
12,0.3000641
13,0.4492308
14,0.8347693
15,1.002295
16,0.6718334
17,0.3367821
18,0.08893592
19,0.1853205
20,0.1394231
21,0.1004103
22,0.3367821
23,0.1577821
24,0.4423462
25,0.06139746
26,0.141718
27,0.2289231
28,0.06828207
29,0.04074361
30,0.006320529
31,0.03615386
32,0.03385899
